51	14.460000
71	14.470000
24	14.520000
86	14.620000
27	14.660000
52	14.660000
97	14.660000
39	14.720000
87	14.730000
11	14.740000
92	14.750000
14	14.760000
80	14.780000
37	14.810000
70	14.830000
47	14.840000
44	14.850000
17	14.860000
73	14.860000
53	14.870000
76	14.870000
41	14.880000
48	14.890000
6	14.910000
33	14.910000
96	14.920000
74	14.950000
79	14.950000
95	14.950000
94	14.960000
77	14.970000
21	14.980000
22	14.990000
1	15.010000
4	15.010000
20	15.010000
32	15.010000
0	15.020000
26	15.030000
88	15.030000
89	15.030000
35	15.040000
43	15.040000
85	15.040000
46	15.060000
49	15.060000
61	15.060000
75	15.060000
12	15.070000
54	15.090000
62	15.090000
2	15.100000
7	15.100000
19	15.100000
66	15.100000
81	15.100000
55	15.110000
25	15.120000
28	15.120000
29	15.120000
64	15.120000
99	15.120000
18	15.130000
42	15.130000
65	15.160000
23	15.180000
40	15.180000
5	15.200000
90	15.200000
34	15.210000
15	15.220000
31	15.230000
45	15.230000
93	15.230000
98	15.240000
38	15.250000
59	15.250000
16	15.260000
91	15.260000
8	15.270000
78	15.270000
13	15.290000
83	15.290000
30	15.320000
36	15.330000
9	15.340000
67	15.340000
84	15.340000
69	15.350000
10	15.420000
3	15.440000
58	15.460000
68	15.460000
72	15.460000
82	15.460000
63	15.470000
50	15.500000
57	15.510000
56	15.610000
60	15.710000
51	100.910000
71	100.920000
24	100.970000
86	101.070000
27	101.100000
52	101.100000
97	101.100000
39	101.160000
87	101.170000
11	101.180000
92	101.190000
14	101.200000
80	101.220000
37	101.250000
70	101.270000
47	101.280000
44	101.290000
17	101.300000
73	101.300000
53	101.310000
76	101.310000
41	101.320000
48	101.330000
6	101.350000
33	101.350000
96	101.360000
74	101.390000
79	101.390000
95	101.390000
94	101.400000
77	101.410000
21	101.420000
22	101.430000
1	101.450000
4	101.450000
20	101.450000
32	101.450000
0	101.460000
26	101.470000
35	101.470000
43	101.470000
85	101.470000
88	101.470000
89	101.470000
46	101.490000
49	101.490000
61	101.490000
75	101.490000
12	101.500000
54	101.520000
62	101.520000
2	101.530000
7	101.530000
19	101.530000
66	101.530000
81	101.530000
55	101.540000
25	101.550000
28	101.550000
29	101.550000
64	101.550000
99	101.550000
18	101.560000
42	101.560000
65	101.590000
23	101.610000
40	101.610000
5	101.630000
90	101.630000
34	101.640000
15	101.650000
31	101.660000
45	101.660000
93	101.660000
98	101.670000
38	101.680000
59	101.680000
16	101.690000
91	101.690000
8	101.700000
78	101.700000
13	101.720000
83	101.720000
30	101.750000
36	101.750000
9	101.760000
67	101.760000
84	101.760000
69	101.770000
10	101.840000
3	101.860000
58	101.880000
68	101.880000
72	101.880000
82	101.880000
63	101.890000
50	101.920000
57	101.930000
56	102.040000
60	102.130000
51	187.360000
71	187.370000
24	187.410000
86	187.510000
27	187.550000
52	187.550000
97	187.550000
39	187.610000
87	187.620000
11	187.630000
14	187.640000
92	187.640000
80	187.660000
37	187.690000
70	187.710000
47	187.720000
44	187.730000
17	187.740000
73	187.740000
53	187.750000
76	187.750000
41	187.760000
48	187.770000
6	187.790000
33	187.790000
96	187.800000
74	187.830000
79	187.830000
95	187.830000
94	187.840000
77	187.850000
21	187.860000
22	187.860000
1	187.880000
4	187.880000
0	187.890000
20	187.890000
32	187.890000
26	187.900000
88	187.900000
89	187.900000
35	187.910000
43	187.910000
85	187.910000
49	187.920000
12	187.930000
46	187.930000
61	187.930000
75	187.930000
54	187.950000
62	187.950000
2	187.960000
7	187.960000
19	187.960000
66	187.960000
81	187.960000
55	187.970000
25	187.980000
28	187.980000
64	187.980000
99	187.980000
29	187.990000
18	188.000000
42	188.000000
65	188.020000
23	188.040000
40	188.040000
5	188.060000
90	188.060000
34	188.070000
15	188.080000
31	188.090000
45	188.090000
93	188.090000
98	188.090000
59	188.100000
16	188.110000
38	188.110000
91	188.110000
8	188.120000
78	188.120000
13	188.140000
83	188.140000
30	188.170000
36	188.180000
9	188.190000
67	188.190000
84	188.190000
69	188.200000
10	188.270000
3	188.290000
58	188.300000
72	188.300000
68	188.310000
82	188.310000
63	188.320000
50	188.340000
57	188.350000
56	188.460000
60	188.550000
51	273.800000
71	273.810000
24	273.850000
86	273.950000
27	273.990000
52	273.990000
97	273.990000
39	274.040000
87	274.050000
11	274.060000
92	274.070000
14	274.080000
80	274.100000
37	274.130000
70	274.140000
47	274.150000
44	274.160000
17	274.180000
53	274.180000
73	274.180000
41	274.190000
76	274.190000
48	274.210000
6	274.220000
33	274.220000
96	274.240000
74	274.260000
79	274.260000
95	274.260000
94	274.270000
77	274.280000
21	274.290000
22	274.290000
1	274.310000
4	274.310000
20	274.320000
32	274.320000
0	274.330000
26	274.330000
88	274.330000
89	274.330000
35	274.340000
43	274.340000
85	274.340000
49	274.350000
12	274.360000
46	274.360000
61	274.360000
75	274.360000
54	274.380000
62	274.380000
2	274.390000
7	274.390000
19	274.390000
66	274.390000
81	274.390000
55	274.400000
25	274.410000
28	274.410000
64	274.410000
99	274.410000
29	274.420000
18	274.430000
42	274.430000
65	274.450000
23	274.470000
40	274.470000
5	274.490000
90	274.490000
34	274.500000
15	274.510000
31	274.520000
45	274.520000
93	274.520000
98	274.520000
59	274.530000
16	274.540000
38	274.540000
91	274.540000
8	274.550000
78	274.550000
13	274.570000
83	274.570000
30	274.590000
36	274.610000
9	274.620000
67	274.620000
84	274.620000
69	274.630000
10	274.690000
3	274.710000
58	274.730000
68	274.730000
72	274.730000
82	274.730000
63	274.740000
50	274.770000
57	274.780000
56	274.880000
60	274.980000
51	360.230000
71	360.240000
24	360.290000
86	360.380000
27	360.420000
52	360.420000
97	360.420000
39	360.480000
87	360.490000
11	360.500000
92	360.500000
14	360.510000
80	360.530000
37	360.560000
70	360.580000
47	360.590000
44	360.600000
17	360.610000
73	360.610000
53	360.620000
76	360.620000
41	360.630000
48	360.640000
6	360.650000
33	360.650000
96	360.670000
74	360.690000
79	360.690000
95	360.690000
94	360.700000
77	360.710000
21	360.720000
22	360.720000
1	360.740000
4	360.740000
20	360.750000
32	360.750000
0	360.760000
26	360.760000
88	360.760000
89	360.760000
35	360.770000
43	360.770000
85	360.770000
49	360.780000
12	360.790000
46	360.790000
61	360.790000
75	360.790000
54	360.810000
62	360.810000
2	360.820000
7	360.820000
19	360.820000
66	360.820000
81	360.820000
55	360.830000
25	360.840000
28	360.840000
64	360.840000
99	360.840000
29	360.850000
18	360.860000
42	360.860000
65	360.880000
23	360.900000
40	360.900000
5	360.920000
90	360.920000
34	360.930000
15	360.940000
31	360.940000
93	360.940000
45	360.950000
98	360.950000
38	360.960000
59	360.960000
16	360.970000
78	360.970000
91	360.970000
8	360.980000
13	360.990000
83	360.990000
30	361.020000
36	361.030000
9	361.040000
67	361.040000
84	361.040000
69	361.050000
10	361.120000
3	361.140000
58	361.150000
72	361.150000
82	361.150000
63	361.160000
68	361.160000
50	361.190000
57	361.200000
56	361.310000
60	361.400000
51	446.670000
71	446.680000
24	446.720000
86	446.820000
27	446.860000
52	446.860000
97	446.860000
39	446.910000
87	446.920000
11	446.930000
92	446.940000
14	446.950000
80	446.960000
37	447.000000
70	447.010000
47	447.020000
44	447.030000
17	447.050000
53	447.050000
73	447.050000
41	447.060000
76	447.060000
48	447.070000
33	447.080000
6	447.090000
96	447.100000
74	447.120000
79	447.120000
95	447.130000
94	447.140000
21	447.150000
22	447.150000
77	447.150000
1	447.170000
4	447.170000
20	447.180000
32	447.180000
26	447.190000
88	447.190000
89	447.190000
0	447.200000
35	447.200000
43	447.200000
85	447.200000
46	447.220000
49	447.220000
61	447.220000
75	447.220000
12	447.230000
54	447.240000
62	447.240000
2	447.250000
7	447.250000
19	447.250000
66	447.250000
55	447.260000
81	447.260000
25	447.270000
28	447.270000
64	447.270000
99	447.270000
29	447.280000
18	447.290000
42	447.290000
65	447.310000
23	447.330000
40	447.330000
5	447.350000
90	447.350000
34	447.360000
15	447.370000
31	447.370000
93	447.370000
45	447.380000
98	447.380000
38	447.390000
59	447.390000
16	447.400000
78	447.400000
91	447.400000
8	447.410000
13	447.420000
83	447.420000
30	447.450000
36	447.460000
9	447.470000
67	447.470000
84	447.470000
69	447.480000
10	447.550000
3	447.570000
58	447.580000
72	447.580000
82	447.580000
63	447.590000
68	447.590000
50	447.620000
57	447.630000
56	447.730000
60	447.830000
51	533.100000
71	533.110000
24	533.160000
86	533.250000
27	533.290000
52	533.290000
97	533.290000
39	533.350000
87	533.360000
11	533.370000
92	533.370000
14	533.380000
80	533.400000
37	533.430000
70	533.450000
47	533.460000
44	533.470000
17	533.480000
53	533.480000
73	533.480000
41	533.490000
76	533.490000
48	533.500000
33	533.510000
6	533.520000
96	533.530000
74	533.550000
79	533.550000
95	533.560000
94	533.570000
21	533.580000
22	533.580000
77	533.580000
1	533.600000
4	533.600000
20	533.610000
32	533.610000
26	533.620000
88	533.620000
0	533.630000
35	533.630000
43	533.630000
85	533.630000
89	533.630000
46	533.650000
61	533.650000
75	533.650000
49	533.660000
12	533.670000
54	533.670000
62	533.670000
2	533.680000
7	533.680000
66	533.680000
19	533.690000
55	533.690000
25	533.700000
28	533.700000
64	533.700000
81	533.700000
99	533.700000
29	533.710000
18	533.720000
42	533.720000
65	533.740000
23	533.760000
40	533.760000
5	533.780000
90	533.780000
34	533.790000
15	533.800000
31	533.800000
93	533.800000
45	533.810000
98	533.810000
38	533.820000
59	533.820000
16	533.830000
78	533.830000
91	533.830000
8	533.840000
13	533.850000
83	533.850000
30	533.880000
9	533.890000
36	533.890000
67	533.900000
84	533.900000
69	533.910000
10	533.970000
3	533.990000
58	534.010000
68	534.010000
72	534.010000
82	534.010000
63	534.020000
50	534.040000
57	534.050000
56	534.160000
60	534.250000
51	619.540000
71	619.550000
24	619.590000
86	619.690000
27	619.730000
52	619.730000
97	619.730000
39	619.780000
87	619.790000
11	619.800000
92	619.810000
14	619.820000
80	619.840000
37	619.870000
70	619.880000
47	619.890000
44	619.900000
17	619.920000
53	619.920000
73	619.920000
41	619.930000
76	619.930000
48	619.940000
6	619.950000
