0	0	0.000000
0	1	0.001885
0	2	0.001000
0	3	0.001000
0	4	0.002430
0	5	0.001000
0	6	0.002371
0	7	0.001000
0	8	0.001000
0	9	0.001000
0	10	0.001000
0	11	0.000000
0	12	0.001000
0	13	0.001000
0	14	0.000000
0	15	0.001000
0	16	0.001000
0	17	0.002851
0	18	0.001000
0	19	0.001000
0	20	0.000000
0	21	0.001467
0	22	0.002977
0	23	0.001000
0	24	0.000000
0	25	0.001000
0	26	0.003352
0	27	0.000000
0	28	0.001000
0	29	0.001000
0	30	0.001000
0	31	0.001000
0	32	0.000000
0	33	0.002356
0	34	0.001000
0	35	0.002868
0	36	0.001000
0	37	0.002363
0	38	0.001000
0	39	0.000000
0	40	0.001000
0	41	0.002751
0	42	0.001000
0	43	0.001000
0	44	0.002397
0	45	0.001000
0	46	0.001000
0	47	0.003320
0	48	0.002336
0	49	0.001000
0	50	0.001000
0	51	0.000000
0	52	0.000000
0	53	0.003270
0	54	0.001000
0	55	0.001000
0	56	0.001000
0	57	0.001000
0	58	0.001000
0	59	0.001000
0	60	0.001000
0	61	0.001000
0	62	0.001000
0	63	0.001000
0	64	0.001000
0	65	0.001000
0	66	0.001000
0	67	0.001000
0	68	0.001000
0	69	0.001000
0	70	0.002842
0	71	0.000000
0	72	0.001000
0	73	0.002848
0	74	0.002418
0	75	0.001000
0	76	0.002848
0	77	0.001465
0	78	0.001000
0	79	0.001972
0	80	0.001949
0	81	0.001000
0	82	0.001000
0	83	0.001000
0	84	0.001000
0	85	0.000871
0	86	0.000000
0	87	0.000000
0	88	0.003869
0	89	0.001390
0	90	0.001000
0	91	0.001000
0	92	0.000000
0	93	0.001000
0	94	0.001972
0	95	0.002441
0	96	0.001924
0	97	0.000000
0	98	0.001000
0	99	0.001000
1	0	0.010551
1	1	0.000000
1	2	0.042005
1	3	0.047358
1	4	0.001262
1	5	0.050910
1	6	0.000000
1	7	0.042062
1	8	0.050912
1	9	0.049258
1	10	0.047855
1	11	0.000000
1	12	0.034174
1	13	0.050426
1	14	0.000000
1	15	0.051847
1	16	0.051148
1	17	0.000000
1	18	0.044237
1	19	0.039184
